0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,6
99,6
100,6
101,6
102,6
103,6
104,6
105,6
106,6
107,6
108,6
109,6
110,6
111,6
112,6
113,6
114,6
115,6
116,6
117,6
118,6
119,6
120,6
121,6
122,6
123,6
124,6
125,6
126,6
127,6
128,6
129,6
130,6
131,6
132,6
133,6
134,6
135,6
136,6
137,6
138,6
139,6
140,6
141,6
142,6
143,6
144,6
145,6
146,6
147,16
148,29
149,22
150,23
151,24
152,3
153,26
154,22
155,26
156,16
157,29
158,22
159,23
160,24
161,3
162,26
163,22
164,26
165,16
166,29
167,22
168,23
169,24
170,3
171,26
172,22
173,26
174,16
175,29
176,22
177,23
178,24
179,3
180,26
181,22
182,26
183,16
184,29
185,22
186,23
187,24
188,3
189,26
190,22
191,26
192,16
193,29
194,22
195,23
196,24
197,3
198,26
199,22
200,26
201,16
202,29
203,22
204,23
205,24
206,3
207,26
208,22
209,26
210,16
211,29
212,22
213,23
214,24
215,3
216,26
217,22
218,26
219,16
220,29
221,22
222,23
223,24
224,3
225,26
226,22
227,26
228,16
229,29
230,22
231,23
232,24
233,3
234,26
235,22
236,26
237,16
238,29
239,22
240,23
241,24
242,3
243,26
244,22
245,26
246,16
247,29
248,22
249,23
250,24
251,3
252,26
253,22
254,26
255,16
256,29
257,22
258,23
259,24
260,3
261,26
262,22
263,26
264,16
265,29
266,22
267,23
268,24
269,3
270,26
271,22
272,26
273,16
274,29
275,22
276,23
277,24
278,3
279,26
280,22
281,26
282,16
283,29
284,22
285,23
286,24
287,3
288,26
289,22
290,26
291,16
292,29
293,22
294,23
295,24
296,3
297,26
298,22
299,26
300,16
301,29
302,22
303,23
304,24
305,3
306,26
307,22
308,26
309,16
310,29
311,22
312,23
313,24
314,3
315,26
316,22
317,26
318,16
319,29
320,22
321,23
322,24
323,3
324,26
325,22
326,26
327,16
328,29
329,22
330,23
331,24
332,3
333,26
334,22
335,26
336,16
337,29
338,22
339,23
340,24
341,3
342,26
343,22
344,26
345,16
346,29
347,22
348,23
349,24
350,3
351,26
352,22
353,26
354,16
355,29
356,22
357,23
358,24
359,3
360,26
361,22
362,26
363,16
364,29
365,22
366,23
367,24
368,3
369,26
370,22
371,26
372,16
373,29
374,22
375,23
376,24
377,3
378,26
379,22
380,26
381,16
382,29
383,22
384,23
385,24
386,3
387,26
388,22
389,26
390,16
391,29
392,22
393,23
394,24
395,3
396,26
397,22
398,26
399,16
400,29
401,22
402,23
403,24
404,3
405,26
406,22
407,26
408,16
409,29
410,22
411,23
412,24
413,3
414,26
415,22
416,26
417,16
418,29
419,22
420,23
421,24
422,3
423,26
424,22
425,26
426,16
427,29
428,22
429,23
430,24
431,3
432,26
433,22
434,26
435,16
436,29
437,22
438,23
439,24
440,3
441,26
442,22
443,26
444,16
445,29
446,22
447,23
448,24
449,3
450,26
451,22
452,26
453,16
454,29
455,22
456,23
457,24
458,3
459,26
460,22
461,26
462,16
463,29
464,22
465,23
466,24
467,3
468,26
469,22
470,26
471,16
472,29
473,22
474,23
475,24
476,3
477,26
478,22
479,26
480,16
481,29
482,22
483,23
484,24
485,3
486,26
487,22
488,26
489,16
490,29
491,22
492,23
493,24
494,3
495,26
496,22
497,26
498,16
499,29
500,22
501,23
502,24
503,3
504,26
505,22
506,26
507,16
508,29
509,22
510,23
511,24
512,3
513,26
514,22
515,26
516,16
517,29
518,22
519,23
520,24
521,3
522,26
523,22
524,26
525,16
526,29
527,22
528,23
529,24
530,3
531,26
532,22
533,26
534,16
535,29
536,22
537,23
538,24
539,3
540,26
541,22
542,26
543,16
544,29
545,22
546,23
547,24
548,3
549,26
550,22
551,26
552,16
553,29
554,22
555,23
556,24
557,3
558,26
559,22
560,26
561,16
562,29
563,22
564,23
565,24
566,3
567,26
568,22
569,26
570,16
571,29
572,22
573,23
574,24
575,3
576,26
577,22
578,26
579,6
580,6
581,1
582,1
583,1
584,1
585,1
586,1
587,1
588,1
589,1
590,1
591,1
592,1
593,1
594,1
595,1
596,1
597,1
598,1
599,1
600,1
601,1
602,1
603,1
604,1
605,1
606,1
607,1
608,1
609,1
610,1
611,1
612,1
613,1
614,1
615,1
616,1
617,1
618,1
619,1
620,1
621,1
622,1
623,1
624,1
625,1
626,1
627,1
628,1
629,1
