0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,22
51,16
52,24
53,5
54,24
55,16
56,16
57,22
58,22
59,26
60,3
61,22
62,29
63,23
64,22
65,24
66,16
67,22
68,23
69,3
70,3
71,16
72,24
73,16
74,23
75,3
76,16
77,3
78,16
79,24
80,26
81,3
82,16
83,16
84,23
85,24
86,16
87,23
88,3
89,16
90,3
91,16
92,24
93,26
94,16
95,16
96,16
97,23
98,24
99,16
100,23
101,26
102,24
103,16
104,3
105,16
106,23
107,26
108,16
109,16
110,16
111,24
112,16
113,24
114,16
115,23
116,26
117,24
118,16
119,3
120,16
121,23
122,26
123,16
124,16
125,16
126,24
127,16
128,24
129,16
130,23
131,26
132,24
133,16
134,3
135,16
136,23
137,26
138,16
139,16
140,16
141,24
142,16
143,24
144,16
145,23
146,26
147,24
148,16
149,3
150,16
151,23
152,26
153,16
154,16
155,16
156,24
157,16
158,24
159,16
160,23
161,26
162,24
163,16
164,24
165,16
166,22
167,23
168,3
169,16
170,16
171,22
172,23
173,26
174,16
175,16
176,22
177,22
178,22
179,23
180,3
181,16
182,16
183,22
184,23
185,26
186,29
187,22
188,22
189,23
190,3
191,22
192,29
193,23
194,22
195,6
196,6
197,6
198,6
199,6
200,6
201,6
202,6
203,6
204,6
205,6
206,6
207,6
208,6
209,6
210,6
211,6
212,6
213,6
214,6
215,6
216,6
217,6
218,6
219,6
220,16
221,29
222,22
223,23
224,24
225,3
226,26
227,22
228,16
229,29
230,22
231,23
232,24
233,3
234,26
235,22
236,16
237,29
238,22
239,23
240,24
241,3
242,26
243,22
244,16
245,29
246,22
247,23
248,24
249,3
250,26
251,22
252,16
253,29
254,22
255,23
256,24
257,3
258,26
259,22
260,16
261,29
262,22
263,23
264,24
265,3
266,26
267,22
268,16
269,29
270,22
271,23
272,24
273,3
274,26
275,22
276,16
277,29
278,22
279,23
280,24
281,3
282,26
283,22
284,16
285,29
286,22
287,23
288,24
289,3
290,26
291,22
292,16
293,29
294,22
295,23
296,24
297,3
298,26
299,22
300,16
301,29
302,22
303,23
304,24
305,3
306,26
307,22
308,16
309,29
310,22
311,23
312,24
313,3
314,26
315,22
316,16
317,29
318,22
319,23
320,24
321,3
322,26
323,22
324,16
325,29
326,22
327,23
328,24
329,3
330,26
331,22
332,16
333,29
334,22
335,23
336,24
337,3
338,26
339,22
340,16
341,29
342,22
343,23
344,24
345,3
346,26
347,22
348,16
349,29
350,22
351,23
352,24
353,3
354,26
355,22
356,16
357,29
358,22
359,23
360,24
361,3
362,26
363,22
364,16
365,29
366,22
367,23
368,24
369,3
370,26
371,22
372,16
373,29
374,22
375,23
376,24
377,3
378,26
379,22
380,16
381,29
382,22
383,23
384,24
385,3
386,26
387,22
388,16
389,29
390,22
391,23
392,24
393,3
394,26
395,22
396,16
397,29
398,22
399,23
400,24
401,3
402,26
403,22
404,16
405,29
406,22
407,23
408,24
409,3
410,26
411,22
412,6
413,6
414,1
415,1
416,1
417,1
418,1
419,1
420,1
421,1
422,1
423,1
424,1
425,1
426,1
427,1
428,1
429,1
430,1
431,1
432,1
433,1
434,1
435,1
436,1
437,1
438,1
